feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,label
1,39,30.76923077,5.128205128,52.09,0.025423729,0,0,0,118,0,False,True,False,False,False,False,False,False,False,True,False
0,6,83.33333333,50.0,35.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,47,2.127659574,0.0,113.83,0.13590604,0,0,0,596,-1,True,False,False,False,False,False,False,False,False,True,False
1,34,5.882352941,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,46,10.86956522,0.0,58.78,0.022641509,0,0,0,265,-69,False,False,False,False,False,False,True,False,True,False,False
1,47,0.0,0.0,74.85,0.012755102,0,0,0,392,-257,True,False,False,False,False,False,False,False,False,True,False
1,45,6.666666667,2.222222222,14.19,0.069767442,0,0,0,43,-3,True,False,False,False,False,False,False,False,False,True,False
1,52,61.53846154,11.53846154,51.34,0.079429735,1,1,1,491,0,False,False,False,False,True,False,False,False,False,False,True
1,40,65.0,7.5,52.61,0.0,0,0,0,0,-3,False,True,False,False,False,False,False,False,True,False,False
1,52,23.07692308,9.615384615,82.17,0.047619048,0,0,0,987,-89,False,False,False,False,True,False,False,False,False,True,False
0,7,42.85714286,28.57142857,52.11,0.133333333,1,0,0,15,0,False,False,False,False,True,False,False,False,True,False,False
1,35,8.571428571,0.0,40.0,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,41,19.51219512,9.756097561,148.06,0.166666666666667,1,1,0,24,-975,False,False,False,False,False,True,False,False,True,False,False
1,46,39.13043478,4.347826087,70.49,0.0,1,0,0,0,-28,False,False,False,False,True,False,False,False,False,False,True
1,29,17.24137931,3.448275862,38.49,0.0,1,0,0,0,-4,False,True,False,False,False,False,False,False,False,False,True
1,42,23.80952381,4.761904762,79.26,0.0215439856373429,0,0,0,557,-76,True,False,False,False,False,False,False,False,False,True,False
1,42,33.33333333,9.523809524,104.03,0.0307692307692308,0,0,0,130,-288,True,False,False,False,False,False,False,False,False,True,False
0,5,20.0,0.0,40.02,0.0,1,0,0,0,-1,False,False,False,False,False,False,True,False,True,False,False
1,30,10.0,3.333333333,40.02,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,43,9.302325581,2.325581395,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,57,10.52631579,3.50877193,62.76,0.039119804,0,0,0,818,0,False,True,False,False,False,False,False,False,True,False,False
1,43,16.27906977,9.302325581,75.73,0.0,1,0,0,0,-25,False,False,False,False,False,False,True,False,False,False,True
0,13,7.692307692,0.0,69.42,1.0,1,0,0,2,-22,False,False,False,False,False,True,False,False,False,False,True
1,29,13.79310345,3.448275862,40.2,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,38,5.263157895,5.263157895,94.03,0.0,0,0,0,0,-734,False,True,False,False,False,False,False,False,False,True,False
1,47,8.510638298,4.255319149,83.31,0.0,1,0,0,0,-31,False,False,True,False,False,False,False,True,False,False,False
1,42,2.380952381,2.380952381,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,25,72.0,8.0,45.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,38,28.94736842,13.15789474,40.25,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
0,0,0.0,0.0,53.51,0.0,0,0,0,0,-282,False,False,False,False,False,True,False,False,False,True,False
1,25,80.0,20.0,32.11,0.106666667,1,0,0,75,-1,False,False,False,False,False,False,True,False,False,False,True
1,43,69.76744186,37.20930233,69.88,0.078431373,1,1,1,51,-43,False,False,False,False,False,False,True,False,False,False,True
1,33,0.0,0.0,53.07,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,40,65.0,0.0,66.98,0.138888889,0,0,0,36,0,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,106.06,0.0,0,0,0,0,-76,False,False,False,False,False,False,True,False,False,True,False
1,32,6.25,3.125,53.14,0.0,1,0,0,0,-16,True,False,False,False,False,False,False,False,False,False,True
1,9,33.33333333,11.11111111,31.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,25,60.0,16.0,99.64,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,31,45.16129032,3.225806452,103.1,0.0,1,0,0,0,-35,False,True,False,False,False,False,False,False,False,True,False
1,25,68.0,20.0,52.6,0.0,1,0,0,0,-4,True,False,False,False,False,False,False,False,False,False,True
1,16,0.0,0.0,50.85,0.0,0,0,0,0,-20,False,True,False,False,False,False,False,False,True,False,False
1,45,4.444444444,4.444444444,79.98,0.0,0,0,0,0,-24,False,False,False,False,False,True,False,True,False,False,False
1,48,18.75,8.333333333,50.09,0.0178571428571429,1,0,0,112,-8,False,True,False,False,False,False,False,False,False,False,True
1,55,29.09090909,10.90909091,105.1,0.082142857,0,1,0,840,0,False,True,False,False,False,False,False,False,False,True,False
1,30,66.66666667,40.0,76.29,0.032786885,1,0,0,122,-34,False,False,False,False,False,True,False,False,False,True,False
1,45,0.0,0.0,128.97,0.133333333,0,0,0,15,0,False,False,False,False,True,False,False,False,False,True,False
1,37,43.24324324,16.21621622,78.86,0.06557377,1,1,1,61,0,False,False,False,False,False,False,True,False,False,False,True
1,44,2.272727273,2.272727273,48.31,0.0,1,0,0,0,-34,False,False,False,False,False,True,False,False,False,False,True
1,18,0.0,0.0,64.33,0.148148148,1,0,0,27,-1,False,True,False,False,False,False,False,False,False,True,False
1,18,0.0,0.0,67.82,0.02994012,0,0,0,334,-320,True,False,False,False,False,False,False,False,False,True,False
1,12,83.33333333,41.66666667,73.75,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,26,34.61538462,19.23076923,25.62,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,27,74.07407407,7.407407407,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,22,86.36363636,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,17,64.70588235,5.882352941,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,51,37.25490196,7.843137255,38.55,0.023445464,0,0,0,981,-28,False,True,False,False,False,False,False,False,True,False,False
1,36,11.11111111,2.777777778,40.02,0.0,1,0,0,0,-1,False,False,False,False,False,True,False,False,False,True,False
0,3,33.33333333,0.0,56.54,0.0,0,0,0,0,21,False,False,False,False,True,False,False,False,False,False,True
1,33,24.24242424,6.060606061,57.38,0.050847458,1,0,0,59,-3,False,False,False,False,False,True,False,False,False,False,True
0,0,0.0,0.0,59.59,0.0,0,0,0,0,-65,False,False,False,False,True,False,False,False,True,False,False
1,27,33.33333333,3.703703704,53.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,49,8.163265306,2.040816327,57.95,0.010288066,1,0,0,486,0,False,False,False,False,False,True,False,False,False,True,False
1,30,23.33333333,6.666666667,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,35,91.42857143,11.42857143,42.07,0.0293066476054325,1,0,0,1399,-311,False,False,False,False,True,False,False,False,False,True,False
1,46,8.695652174,2.173913043,64.67,0.156626506,1,0,0,83,-1,False,False,True,False,False,False,False,False,False,False,True
1,46,10.86956522,4.347826087,68.85,0.016172507,0,0,0,742,-602,False,False,False,False,False,True,False,False,False,True,False
1,53,28.30188679,7.547169811,62.44,0.0935897435897436,1,1,0,780,-54,False,False,False,False,False,False,True,False,False,True,False
1,27,3.703703704,3.703703704,40.02,0.0,1,0,0,0,-3,False,True,False,False,False,False,False,False,True,False,False
0,0,0.0,0.0,62.16,0.0,1,0,0,0,-44,False,False,False,False,False,True,False,False,False,False,True
1,31,38.70967742,16.12903226,78.06,0.0,1,0,0,0,-25,False,False,False,False,False,True,False,False,False,True,False
0,3,0.0,0.0,40.0,0.0,1,0,0,0,-25,False,False,False,False,False,True,False,True,False,False,False
1,35,17.14285714,0.0,73.16,0.089285714,1,0,1,56,-18,True,False,False,False,False,False,False,False,False,False,True
1,45,22.22222222,6.666666667,40.02,0.0,1,1,0,0,-95,False,False,False,False,False,True,False,False,True,False,False
0,21,0.0,0.0,53.36,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
0,1,100.0,0.0,40.02,0.0,1,0,0,0,-40,True,False,False,False,False,False,False,False,True,False,False
1,9,88.88888889,22.22222222,40.02,0.0,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,True
1,45,15.55555556,0.0,51.53,0.0,0,0,0,0,-1,False,False,False,False,False,True,False,False,False,True,False
1,17,11.76470588,5.882352941,35.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,115.78,0.0,0,0,0,0,-8,True,False,False,False,False,False,False,False,True,False,False
1,38,28.94736842,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,7,71.42857143,28.57142857,29.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,41,7.317073171,2.43902439,40.0,0.0,1,0,0,0,-3,False,False,False,False,False,True,False,False,False,False,True
1,44,13.63636364,0.0,116.48,0.0,0,0,0,0,-395,False,True,False,False,False,False,False,False,False,True,False
0,0,0.0,0.0,40.02,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
1,45,4.444444444,2.222222222,76.32,0.142857143,1,0,0,14,-34,False,False,True,False,False,False,False,False,False,False,True
1,48,18.75,10.41666667,85.55,0.028571429,1,0,0,210,0,False,True,False,False,False,False,False,False,False,True,False
1,45,0.0,0.0,84.12,0.142857143,0,0,0,14,-6,True,False,False,False,False,False,False,False,True,False,False
1,31,29.03225806,6.451612903,50.23,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
1,32,18.75,3.125,51.81,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
1,27,3.703703704,0.0,37.88,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
1,39,15.38461538,5.128205128,58.07,0.054347826,1,0,0,92,-5,False,False,False,False,False,True,False,False,False,True,False
0,3,33.33333333,0.0,65.47,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,47,17.0212766,2.127659574,54.38,0.0068493150684931,1,0,0,292,-17,False,False,False,False,True,False,False,True,False,False,False
1,45,2.222222222,0.0,92.95,1.0,0,0,0,3,-164,False,False,False,False,False,True,False,False,False,True,False
1,36,5.555555556,5.555555556,56.18,0.0,1,0,0,0,-12,False,False,False,False,False,False,True,False,False,True,False
1,45,17.77777778,2.222222222,56.84,0.098591549,1,0,0,142,-15,False,True,False,False,False,False,False,False,True,False,False
1,38,73.68421053,23.68421053,86.78,0.019480519,1,0,0,154,-5,False,False,False,False,False,False,True,False,True,False,False
1,44,9.090909091,0.0,111.63,0.010309278,0,0,0,194,0,True,False,False,False,False,False,False,False,False,True,False
1,34,8.823529412,2.941176471,69.86,0.0,1,0,0,0,-23,False,True,False,False,False,False,False,False,False,False,True
1,41,0.0,0.0,40.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
1,38,0.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
1,34,5.882352941,0.0,49.92,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,47,0.0,0.0,46.84,0.061538462,0,0,0,65,-32,False,False,False,False,False,False,True,False,False,True,False
1,29,51.72413793,13.79310345,94.95,0.0,1,0,1,0,-5,False,False,False,False,False,False,True,False,False,False,True
1,47,0.0,0.0,70.67,0.046511628,1,0,0,129,0,False,False,False,False,False,True,False,False,False,False,True
1,38,13.15789474,5.263157895,40.25,0.0,1,1,0,0,-33,False,False,False,False,False,True,False,False,False,True,False
1,37,13.51351351,5.405405405,30.51,0.0,1,0,0,0,-13,False,False,True,False,False,False,False,False,False,False,True
1,6,100.0,33.33333333,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,28,3.571428571,3.571428571,39.97,0.0,1,0,0,0,-13,False,False,False,False,False,False,True,False,True,False,False
0,0,0.0,0.0,136.89,0.222222222,0,0,0,18,-156,True,False,False,False,False,False,False,False,True,False,False
1,31,0.0,0.0,40.02,0.0,1,1,0,0,-5,False,True,False,False,False,False,False,False,True,False,False
1,35,37.14285714,5.714285714,25.05,0.102040816326531,1,1,0,49,0,False,True,False,False,False,False,False,False,False,True,False
1,28,46.42857143,32.14285714,74.59,0.107142857,1,0,0,28,-1,False,True,False,False,False,False,False,False,False,True,False
1,45,6.666666667,0.0,50.31,0.0,0,0,0,0,-12,True,False,False,False,False,False,False,False,False,True,False
1,32,0.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
1,36,5.555555556,0.0,45.0,0.0,1,1,1,0,0,False,False,False,False,False,False,True,False,False,False,True
1,31,12.90322581,0.0,40.0,0.0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True
1,47,0.0,0.0,92.39,0.047619048,0,0,0,84,0,True,False,False,False,False,False,False,False,True,False,False
1,29,20.68965517,6.896551724,91.73,0.333333333,1,0,0,6,-1,False,False,False,False,False,False,True,False,False,False,True
1,50,12.0,2.0,81.91,0.004555809,0,0,0,878,-192,False,False,False,False,True,False,False,False,True,False,False
1,42,9.523809524,2.380952381,82.24,0.136363636,0,0,0,22,-9,False,True,False,False,False,False,False,False,False,True,False
0,1,0.0,0.0,40.02,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,29,20.68965517,3.448275862,51.18,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1,48,31.25,10.41666667,50.5,0.064516129,1,0,0,124,0,False,False,False,False,False,True,False,False,True,False,False
1,34,70.58823529,5.882352941,93.55,0.0,0,0,0,0,-22,False,False,False,False,False,True,False,False,False,True,False
1,32,68.75,9.375,63.63,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,30,70.0,6.666666667,36.11,0.0,1,0,0,0,-31,False,True,False,False,False,False,False,False,False,False,True
1,28,71.42857143,17.85714286,20.5,0.0810810810810811,1,0,0,37,0,False,False,False,False,False,True,False,False,False,False,True
1,36,0.0,0.0,30.0,0.0,0,0,0,0,5,False,False,False,True,False,False,False,False,False,True,False
1,8,62.5,50.0,31.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,44,9.090909091,4.545454545,53.9,0.028169014,1,0,0,71,-7,False,False,False,False,True,False,False,False,False,False,True
0,0,0.0,0.0,53.14,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,47,2.127659574,0.0,72.39,0.058823529,1,0,0,510,-1,False,True,False,False,False,False,False,False,False,True,False
1,26,76.92307692,15.38461538,77.2,0.25,1,1,1,12,-27,False,True,False,False,False,False,False,False,True,False,False
1,44,4.545454545,2.272727273,51.84,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1,11,18.18181818,0.0,40.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
1,43,6.976744186,0.0,43.01,0.4,0,0,0,5,-2,False,False,False,False,False,False,True,False,False,True,False
1,29,27.5862069,3.448275862,40.02,0.0,1,0,0,0,-5,True,False,False,False,False,False,False,False,True,False,False
1,41,39.02439024,14.63414634,58.55,0.003257329,1,0,0,614,-1,False,False,False,False,False,True,False,False,True,False,False
1,44,2.272727273,0.0,88.7,0.0,1,0,0,0,-9,False,False,True,False,False,False,False,True,False,False,False
0,0,0.0,0.0,61.0,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
0,0,0.0,0.0,51.96,0.0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
0,8,0.0,0.0,40.0,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
0,0,0.0,0.0,50.9,0.0,0,0,0,0,-70,False,False,False,True,False,False,False,False,False,False,True
1,16,0.0,0.0,51.76,0.0,0,0,0,0,-16,False,False,False,False,False,False,True,False,False,True,False
0,4,100.0,0.0,40.25,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,36,19.44444444,11.11111111,61.38,0.0,1,0,0,0,-5,True,False,False,False,False,False,False,False,False,False,True
1,45,22.22222222,4.444444444,40.75,0.009174312,0,0,0,545,-184,False,True,False,False,False,False,False,False,False,True,False
1,43,11.62790698,4.651162791,52.66,0.032608696,1,0,0,92,-1,False,False,False,False,True,False,False,False,True,False,False
0,10,40.0,10.0,78.26,0.166666666666667,1,0,0,18,-2,False,False,False,False,True,False,False,True,False,False,False
1,46,50.0,6.52173913,40.0,0.060606061,1,0,0,33,0,True,False,False,False,False,False,False,False,False,False,True
1,40,80.0,22.5,46.91,0.178571429,1,0,0,28,-2,True,False,False,False,False,False,False,False,True,False,False
1,16,18.75,0.0,61.14,0.0,0,0,0,0,-1,False,True,False,False,False,False,False,False,True,False,False
1,34,23.52941176,11.76470588,68.49,0.0,0,0,0,0,-218,False,False,False,False,False,True,False,False,False,False,True
1,45,2.222222222,0.0,56.11,0.0952380952380952,0,0,0,21,0,False,False,False,False,True,False,False,False,True,False,False
0,5,60.0,0.0,39.97,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,36,5.555555556,0.0,69.22,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
1,44,15.90909091,4.545454545,62.57,0.0041841,0,0,0,478,-280,False,True,False,False,False,False,False,False,False,True,False
